uid,label,voice_opp_num_unique_count,voice_opp_num_count,voice_opp_head_unique_count,voice_opp_len_3,voice_opp_len_5,voice_opp_len_6,voice_opp_len_7,voice_opp_len_8,voice_opp_len_9,voice_opp_len_10,voice_opp_len_11,voice_opp_len_12,voice_opp_len_13,voice_opp_len_14,voice_opp_len_15,voice_opp_len_16,voice_opp_len_17,voice_opp_len_18,voice_opp_len_19,voice_opp_len_20,voice_opp_len_21,voice_opp_len_22,voice_opp_len_25,voice_call_len_1,voice_call_len_2,voice_call_len_3,voice_call_len_4,voice_call_len_5,voice_in_out_0,voice_in_out_1,voice_time_less_than_1min,voice_time_1min_to_2min,voice_time_2min_to_3min,voice_time_3min_to_4min,voice_time_4min_to_5min,voice_time_5min_to_6min,voice_time_6min_to_7min,voice_time_7min_to_8min,voice_time_8min_to_9min,voice_time_9min_to_10min,voice_time_10min_to_30min,voice_time_30min_to_60min,voice_time_more_than_60min,sms_opp_num_unique_count,sms_opp_num_count,sms_opp_head_unique_count,sms_opp_len_2,sms_opp_len_3,sms_opp_len_4,sms_opp_len_5,sms_opp_len_6,sms_opp_len_7,sms_opp_len_8,sms_opp_len_9,sms_opp_len_10,sms_opp_len_11,sms_opp_len_12,sms_opp_len_13,sms_opp_len_14,sms_opp_len_15,sms_opp_len_16,sms_opp_len_17,sms_opp_len_18,sms_opp_len_19,sms_opp_len_20,sms_in_out_0,sms_in_out_1,wa_name_unique_count,wa_name_count,wa_visit_cnt_std,wa_visit_cnt_max,wa_visit_cnt_min,wa_visit_cnt_median,wa_visit_cnt_mean,wa_visit_cnt_sum,wa_visit_dura_std,wa_visit_dura_max,wa_visit_dura_min,wa_visit_dura_median,wa_visit_dura_mean,wa_visit_dura_sum,wa_up_flow_std,wa_up_flow_max,wa_up_flow_min,wa_up_flow_median,wa_up_flow_mean,wa_up_flow_sum,wa_down_flowstd,wa_down_flowmax,wa_down_flowmin,wa_down_flowmedian,wa_down_flowmean,wa_down_flowsum
u2904,0,7.0,38.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,20.0,18.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,134,861,45.641000024481784,551.0,1.0,4.0,16.4006968641115,14121.0,47907.66905548575,477449.0,0.0,4870.0,18764.09175377468,16155883.0,161560.52647997538,4294083.0,0.0,3509.0,27358.737514518,23555873.0,933364.7832037455,22987174.0,0.0,4270.0,140128.8432055749,120650934.0
u2905,0,97.0,225.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,3.0,2.0,0.0,0.0,41.0,184.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41,84,2.973853356602317,21.0,1.0,2.0,2.607142857142857,219.0,5371.745071525063,23992.0,0.0,1231.0,3917.4166666666665,329063.0,4492.530710798107,22604.0,0.0,3140.5,4191.202380952381,352061.0,21570.525987286146,176663.0,0.0,2606.0,8488.297619047618,713017.0
u2906,0,34.0,179.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,14.0,0.0,0.0,0.0,95.0,84.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,4.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,11,10,8.612652191849952,24.0,1.0,3.0,6.8,68.0,10742.904440709795,31895.0,0.0,2250.0,7465.4,74654.0,12430.195554017286,40517.0,77.0,2456.5,8251.2,82512.0,13384.268030872,45788.0,0.0,7432.0,9774.5,97745.0
u2907,0,30.0,194.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,2.0,0.0,0.0,100.0,94.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,8.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,109,470,14.2517344825786,101.0,1.0,2.0,8.097872340425532,3806.0,18222.28286719318,153597.0,0.0,3020.0,9380.157446808511,4408674.0,787307.8561252025,15609956.0,0.0,2212.0,77893.2914893617,36609847.0,720012.2203749713,8539558.0,0.0,2648.0,155596.0,73130120.0
u2908,0,14.0,63.0,11.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,0.0,26.0,37.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26,117,5.991606763318847,27.0,1.0,1.0,4.119658119658119,482.0,18403.30145646013,98232.0,0.0,4820.0,11495.71794871795,1344999.0,2665.9301388090266,15674.0,60.0,695.0,1778.1709401709402,208046.0,1905.0606663566552,10470.0,92.0,536.0,1444.2991452991453,168983.0
u2909,0,42.0,119.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,115.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,65.0,54.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,8.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,13,25,20.384471213810443,104.0,1.0,2.0,8.12,203.0,29452.790309918004,141745.0,0.0,1682.0,12041.96,301049.0,45024.33445771297,169967.0,77.0,2336.0,20134.88,503372.0,176300.33264788997,700231.0,0.0,9003.0,80512.44,2012811.0
u2910,0,33.0,162.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,6.0,0.0,0.0,75.0,87.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,151,449,103.27869256133056,2092.0,1.0,2.0,12.412026726057906,5573.0,182795.59321529738,3605027.0,0.0,2064.0,20104.821826280622,9027065.0,849820.6532692907,16502025.0,0.0,1380.0,78746.60133630289,35357224.0,15175344.1752699,292415686.0,0.0,1184.0,1336942.6280623607,600287240.0
u2911,0,84.0,367.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,355.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,48.0,27.0,0.0,0.0,169.0,198.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,8.0,117.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,109.0,136,1122,105.40624540457338,1015.0,1.0,5.5,43.35294117647059,48642.0,179420.07414535317,1686517.0,0.0,8645.5,73208.5338680927,82139975.0,376487.88063936465,4881821.0,0.0,11664.0,139442.0935828877,156454029.0,1629835.805165617,31729704.0,0.0,22225.0,407586.8217468806,457312414.0
u2912,0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,138,1086,82.79689752203815,963.0,1.0,5.0,33.47790055248619,36357.0,106186.02951463057,1411293.0,0.0,6597.5,43147.52209944752,46858209.0,1059898.0681607756,32152880.0,0.0,6573.0,123255.89226519337,133855899.0,33240709.70839742,1027794403.0,0.0,13195.5,2093574.7034990792,2273622128.0
u2913,0,39.0,229.0,34.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,214.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1.0,0.0,0.0,0.0,53.0,176.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8,28,4.399825633870688,19.0,1.0,2.0,3.107142857142857,87.0,7104.786062836603,35844.0,0.0,1029.0,3449.964285714286,96599.0,4782.951781004904,24703.0,59.0,845.5,2490.964285714286,69747.0,11895.554672353996,50457.0,0.0,781.0,5602.0,156856.0
u2914,0,109.0,381.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,373.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,33.0,15.0,0.0,0.0,205.0,176.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,13.0,117.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,103.0,165,1105,60.55193534932767,511.0,1.0,4.0,27.190950226244343,30046.0,85742.89395775025,904887.0,0.0,5417.0,34149.914932126696,37735656.0,348108.93126549496,6779356.0,0.0,6232.0,90020.33122171946,99472466.0,6731150.1245053,119592369.0,0.0,12557.0,974900.1628959276,1077264680.0
u2915,0,13.0,92.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,4.0,0.0,0.0,34.0,58.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,8.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,37,51,12.778873496640355,81.0,1.0,2.0,5.313725490196078,271.0,14937.999360415195,85196.0,0.0,1738.0,6604.705882352941,336840.0,23501.660501885446,149105.0,53.0,2068.0,9888.117647058823,504294.0,377838.1080531091,2303833.0,69.0,1875.0,83404.64705882352,4253637.0
u2916,0,9.0,49.0,8.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2.0,0.0,0.0,14.0,35.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,40,134,17.570985612812912,141.0,1.0,3.0,8.761194029850746,1174.0,39467.44724796573,416557.0,0.0,3652.0,12959.60447761194,1736587.0,110918.75590342795,895304.0,0.0,2694.0,28856.126865671642,3866721.0,218967.1205509135,1956155.0,0.0,4371.5,58293.29104477612,7811301.0
u2917,0,29.0,335.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,28.0,22.0,0.0,0.0,215.0,120.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,219,1434,67.87328309556051,839.0,1.0,4.0,27.8744769874477,39972.0,94535.25132945966,1699842.0,0.0,5202.0,36271.78103207811,52013734.0,941813.3136433524,30952111.0,0.0,4862.5,87135.10111576012,124951735.0,4319422.718961629,115958781.0,0.0,8497.5,409971.540446304,587899189.0
u2918,0,16.0,86.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0.0,0.0,0.0,39.0,47.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,4,0.0,2.0,2.0,2.0,2.0,8.0,1718.4152340649994,3558.0,0.0,196.5,987.75,3951.0,565.1445242885516,1994.0,935.0,1442.5,1453.5,5814.0,327.7045162947865,1182.0,582.0,916.5,899.25,3597.0
u2919,0,19.0,92.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,8.0,0.0,0.0,37.0,55.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,4.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,187,1381,142.77577342382227,3488.0,1.0,4.0,28.17306299782766,38907.0,188317.45620143716,4850421.0,0.0,4820.0,35371.457639391745,48847983.0,743244.5919790309,18765068.0,0.0,6244.0,126412.42795076032,174575563.0,4033483.5813178355,81439734.0,0.0,12805.0,780884.3468501086,1078401283.0
u2920,0,6.0,12.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,532,4810,392.29058300543676,9419.0,1.0,7.0,97.76902286902286,470269.0,536820.0422695555,14718429.0,0.0,8573.0,134093.41309771308,644989317.0,2738785.8736684015,81546132.0,0.0,9278.0,496796.44054054056,2389590879.0,118694769.92628457,4331694385.0,0.0,16184.0,12290179.676507277,59115764244.0
u2921,0,38.0,135.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2.0,30.0,0.0,0.0,61.0,74.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240,902,32.80666686404921,654.0,1.0,2.0,9.008869179600888,8126.0,47010.700676668734,732532.0,0.0,2385.0,13152.39911308204,11863464.0,119578.79133972472,1632253.0,0.0,1681.5,27786.70731707317,25063610.0,1107225.0561101886,15647757.0,0.0,1932.0,200960.71175166298,181266562.0
u2922,0,41.0,168.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,164.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,32.0,18.0,0.0,0.0,68.0,100.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,5.0,63.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,228,1773,128.0556715221245,1923.0,1.0,4.0,43.27298364354202,76723.0,158183.16551227312,2963337.0,0.0,5394.0,50922.75690919346,90286048.0,655732.094797963,24147311.0,0.0,5197.0,94088.42583192329,166818779.0,4000198.6382294367,125747607.0,0.0,6819.0,434061.5572476029,769591141.0
u2923,0,79.0,404.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,2.0,0.0,0.0,0.0,179.0,225.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,2.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,222,1560,217.1017547789362,2379.0,1.0,7.0,80.7102564102564,125908.0,307582.2236971191,3380564.0,0.0,8907.0,112362.56025641026,175285594.0,664504.7859001788,7733381.0,0.0,10557.0,206895.09807692308,322756353.0,6808823.753733302,234699238.0,0.0,16305.5,927043.7147435897,1446188195.0
u2924,0,72.0,343.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,5.0,1.0,0.0,0.0,102.0,241.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,6.0,74.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,20.0,96,393,22.501811678056587,180.0,1.0,2.0,9.989821882951654,3926.0,39340.89178877952,300057.0,0.0,3165.0,14956.361323155217,5877850.0,162870.33897282588,1893445.0,0.0,1300.0,34194.10941475827,13438285.0,5422670.317703808,61758134.0,0.0,1252.0,831489.941475827,326775547.0
u2925,0,39.0,356.0,27.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,352.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,29.0,3.0,0.0,0.0,222.0,134.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,3.0,112.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,106.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,165,1536,77.1656096287614,1076.0,1.0,8.0,30.649739583333332,47078.0,60130.93854625307,667975.0,0.0,9072.0,31272.099609375,48033945.0,134562.6919500084,2254717.0,0.0,7887.5,38491.958984375,59123649.0,4367971.843731308,102477469.0,0.0,13807.0,445657.7701822917,684530335.0
u2926,0,30.0,100.0,17.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,8.0,0.0,0.0,54.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0,164.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,159.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,157.0,186,1391,133.65444970558426,2107.0,1.0,6.0,43.51114306254493,60524.0,199086.03311162099,3536297.0,0.0,6860.0,60633.26168224299,84340867.0,1477826.706680245,36039436.0,53.0,6698.0,239457.52264557872,333085414.0,43345237.41154517,1025265005.0,0.0,16637.0,4405724.696621136,6128363053.0
u2927,0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,37,46,73.67940738404299,424.0,1.0,5.5,31.52173913043478,1450.0,127054.61039509457,803195.0,0.0,5127.0,43841.86956521739,2016726.0,90927.37416768634,514970.0,60.0,6347.0,33182.760869565216,1526407.0,285404.9910312567,1924916.0,115.0,7969.5,75686.21739130435,3481566.0
u2928,0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,789,6128,327.05188578367313,6410.0,1.0,4.0,72.90257832898172,446747.0,451808.88421957433,9538327.0,0.0,5155.0,98224.29389686685,601918473.0,2234444.037552133,116799232.0,0.0,3416.0,262804.95365535247,1610468756.0,26818691.098875236,654940529.0,0.0,4400.0,3034398.3203328983,18594792907.0
u2929,0,12.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,18.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,167,632,130.54204080579396,2402.0,1.0,3.0,35.14556962025316,22212.0,155840.94804697085,2993610.0,0.0,4492.0,41852.729430379746,26450925.0,365547.91481535806,4336250.0,0.0,5709.5,112037.46835443038,70807680.0,5563627.967562381,105140210.0,0.0,14650.5,1063698.1234177216,672257214.0
u2930,0,24.0,219.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,213.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,58.0,0.0,0.0,105.0,114.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74,178,6.867602839991098,52.0,1.0,2.0,4.382022471910112,780.0,13027.482455790996,120780.0,0.0,1520.0,6079.58988764045,1082167.0,17104.343166470404,124655.0,0.0,942.5,6883.398876404494,1225245.0,278163.8636699538,3200507.0,0.0,1000.5,55202.308988764045,9826011.0
u2931,0,9.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,8.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,52.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,34.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,116,326,125.60205798580299,1910.0,1.0,4.0,29.567484662576685,9639.0,125864.80308708818,1765341.0,0.0,4509.0,32019.20552147239,10438261.0,1681666.3916549722,28697374.0,40.0,5678.5,219846.55521472392,71669977.0,3930504.7600041707,60907795.0,0.0,11439.0,671296.9263803681,218842798.0
u2932,0,72.0,228.0,35.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,213.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,1.0,0.0,0.0,130.0,98.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,7,0.0,1.0,1.0,1.0,1.0,7.0,1597.8847327162305,4529.0,0.0,596.0,989.5714285714286,6927.0,438.5806110408352,938.0,61.0,126.0,429.42857142857144,3006.0,197.75694557665864,477.0,0.0,190.0,242.14285714285714,1695.0
u2933,0,60.0,460.0,33.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,449.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,58.0,25.0,0.0,0.0,179.0,281.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,5.0,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,103,403,76.98130089111346,710.0,1.0,5.0,28.161290322580644,11349.0,117204.93547638686,1049978.0,0.0,7385.0,40698.632754342434,16401549.0,294884.55831453897,3685979.0,40.0,5726.0,70155.95037220843,28272848.0,1472598.4949817085,12105028.0,40.0,10325.0,398359.30521091813,160538800.0
u2934,0,102.0,643.0,36.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,630.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,424.0,20.0,0.0,0.0,254.0,389.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,7.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,213,1607,138.88403471873303,1151.0,1.0,5.0,53.23024268823895,85541.0,224275.4304031797,2823205.0,0.0,6240.0,76974.39950217797,123697860.0,1156321.0239982673,19861055.0,0.0,7675.0,274332.88799004356,440852951.0,61133435.554174185,1171359379.0,0.0,18549.0,8917857.858742999,14330997579.0
