uid,label,voice_opp_num_unique_count,voice_opp_num_count,voice_opp_head_unique_count,voice_opp_len_3,voice_opp_len_5,voice_opp_len_6,voice_opp_len_7,voice_opp_len_8,voice_opp_len_9,voice_opp_len_10,voice_opp_len_11,voice_opp_len_12,voice_opp_len_13,voice_opp_len_15,voice_opp_len_16,voice_call_len_1,voice_call_len_2,voice_call_len_3,voice_in_out_0,voice_in_out_1,voice_time_less_than_1min,voice_time_more_than_60min,sms_opp_num_unique_count,sms_opp_num_count,sms_opp_head_unique_count,sms_opp_len_5,sms_opp_len_7,sms_opp_len_8,sms_opp_len_9,sms_opp_len_10,sms_opp_len_11,sms_opp_len_12,sms_opp_len_13,sms_opp_len_14,sms_in_out_0,sms_in_out_1,wa_name_unique_count,wa_name_count,wa_visit_cnt_std,wa_visit_cnt_max,wa_visit_cnt_median,wa_visit_cnt_mean,wa_visit_cnt_sum,wa_visit_dura_std,wa_visit_dura_max,wa_visit_dura_min,wa_visit_dura_median,wa_visit_dura_mean,wa_visit_dura_sum,wa_up_flow_std,wa_up_flow_max,wa_up_flow_min,wa_up_flow_median,wa_up_flow_mean,wa_up_flow_sum,wa_down_flowstd,wa_down_flowmax,wa_down_flowmin,wa_down_flowmedian,wa_down_flowmean,wa_down_flowsum,sms_in_out_diff,voice_in_out_diff,voice_opp_num_unique_count_ratio,voice_opp_len12_ratio,voice_call_len1andlen3_ratio,sms_opp_len11andlen13_ratio,mean_diff_wa_up_and_wa_down
u2593,0,22.0,73.0,21.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,65.0,2.0,0.0,0.0,0.0,71.0,2.0,0.0,34.0,39.0,73.0,73.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1,0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,-1.0,-0.0684931506849315,0.3013698630136986,0.0273972602739726,1.9452054794520548,1.0,
u2594,0,22.0,107.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0.0,0.0,0.0,102.0,0.0,5.0,39.0,68.0,107.0,107.0,4.0,13.0,4.0,0.0,3.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,13.0,0.0,100,311,15.005933204054706,172.0,2.0,6.29903536977492,1959.0,20916.62909270528,155691.0,0.0,2053.0,8375.601286173633,2604812.0,68052.48027339544,829646.0,0.0,1207.0,16943.340836012863,5269379.0,732491.8813201252,8020525.0,0.0,1392.0,153423.08360128614,47714579.0,1.0,-0.27102803738317754,0.205607476635514,0.009345794392523364,1.9065420560747663,0.6923076923076923,-136479.7427652733
u2595,0,17.0,54.0,17.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,39.0,2.0,0.0,0.0,0.0,25.0,0.0,29.0,17.0,37.0,54.0,54.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,99,220,82.24458001777205,795.0,3.5,23.37272727272727,5142.0,99403.4784689092,986216.0,0.0,3618.0,27559.87272727273,6063172.0,279429.14764802746,2960491.0,0.0,2782.5,56501.70909090909,12430376.0,2415293.2173038833,28700642.0,0.0,3095.5,396441.4954545455,87217129.0,1.0,-0.37037037037037035,0.3148148148148148,0.037037037037037035,0.9259259259259259,0.6666666666666666,-339939.7863636364
u2596,0,14.0,18.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,15.0,3.0,18.0,18.0,5.0,27.0,3.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,9.0,3.0,24.0,167,1317,220.78389102540092,2792.0,9.0,74.77600607441154,98480.0,359561.4859393428,5159316.0,0.0,11753.0,113874.66970387244,149972940.0,1732245.5530604757,26881886.0,40.0,8426.0,369260.8443432042,486316532.0,43410024.19056217,892595127.0,0.0,13432.0,6870199.053151101,9048052153.0,-0.7777777777777778,0.6666666666666666,0.7777777777777778,0.0,1.6666666666666667,0.5925925925925926,-6500938.208807897
u2597,0,37.0,56.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,0.0,49.0,1.0,6.0,12.0,44.0,56.0,56.0,3.0,80.0,2.0,0.0,0.0,1.0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,80.0,26,69,22.786351563201322,178.0,3.0,9.246376811594203,638.0,18910.554859016534,100064.0,0.0,5473.0,12773.202898550726,881351.0,65520.31464226171,528504.0,53.0,2942.0,19840.869565217392,1369020.0,359028.5414447565,2752284.0,0.0,4436.0,89697.85507246378,6189152.0,-1.0,-0.5714285714285714,0.6607142857142857,0.03571428571428571,1.75,0.975,-69856.98550724638
u2598,0,69.0,227.0,44.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,210.0,8.0,0.0,0.0,0.0,192.0,2.0,33.0,105.0,122.0,227.0,227.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,255,1363,65.09222888453147,669.0,3.0,24.917094644167282,33962.0,95514.01168347242,972690.0,0.0,4737.0,34364.19222303742,46838394.0,407300.2208763517,10217234.0,0.0,4416.0,79073.39545121057,107777038.0,4693851.541857323,113665602.0,0.0,6737.0,661076.4746881878,901047235.0,1.0,-0.07488986784140969,0.3039647577092511,0.03524229074889868,1.6916299559471366,1.0,-582003.0792369773
u2599,0,50.0,355.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,346.0,7.0,0.0,0.0,0.0,336.0,9.0,10.0,73.0,282.0,355.0,355.0,14.0,130.0,11.0,0.0,14.0,0.0,0.0,0.0,111.0,4.0,1.0,0.0,130.0,0.0,221,1258,84.06363841611456,1139.0,3.0,26.998410174880767,33964.0,107535.64425411071,1542597.0,0.0,4430.0,35265.89586645469,44364497.0,3275646.7282775217,105361839.0,0.0,4388.0,251292.6454689984,316126148.0,86275905.48649429,2937593519.0,0.0,5627.0,5300987.510333863,6668642288.0,1.0,-0.5887323943661972,0.14084507042253522,0.01971830985915493,1.8929577464788732,0.8615384615384616,-5049694.864864864
u2600,0,26.0,110.0,24.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,95.0,3.0,0.0,0.0,0.0,109.0,1.0,0.0,52.0,58.0,110.0,110.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,7.0,105,460,23.555874576273748,216.0,2.0,10.391304347826088,4780.0,23721.216670027472,201547.0,0.0,3074.0,11696.428260869563,5380357.0,149495.8829510907,2974498.0,0.0,3988.0,30503.156521739133,14031452.0,1014733.1779241458,16471218.0,0.0,7597.5,213767.61521739129,98333103.0,-1.0,-0.05454545454545454,0.23636363636363636,0.02727272727272727,1.981818181818182,1.0,-183264.45869565214
u2601,0,14.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,29.0,5.0,13.0,27.0,20.0,47.0,47.0,21.0,64.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,61.0,64.0,0.0,58,199,16.466324441636253,120.0,3.0,9.517587939698492,1894.0,18124.67758740352,145668.0,0.0,4151.0,10622.155778894472,2113809.0,66331.07490830822,623244.0,0.0,3060.0,20706.864321608038,4120666.0,640871.1422589293,5955332.0,0.0,10059.0,150793.75879396984,30007958.0,1.0,0.14893617021276595,0.2978723404255319,0.0,1.2340425531914894,0.046875,-130086.8944723618
u2602,0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,7.0,8.0,8.0,3.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,24.0,0.0,1.0,45.0,332,2898,169.8178397018658,2907.0,4.0,45.266045548654255,131181.0,210917.20642069489,4160581.0,0.0,5409.5,58038.906487232576,168196751.0,4602845.711829414,101940113.0,40.0,10161.5,704695.8419599724,2042208550.0,37596304.800145656,949155637.0,0.0,27074.5,5923844.26673568,17167300685.0,-0.9565217391304348,-0.75,0.75,0.125,1.5,1.0,-5219148.4247757085
u2603,0,15.0,53.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,31.0,1.0,21.0,24.0,29.0,53.0,53.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,3,4,0.0,1.0,1.0,1.0,4.0,928.8955359278386,1949.0,0.0,556.0,765.25,3061.0,382.1609608528846,896.0,73.0,320.5,402.5,1610.0,197.44429594191882,417.0,0.0,88.0,148.25,593.0,-1.0,-0.09433962264150944,0.2830188679245283,0.0,1.169811320754717,1.0,254.25
u2604,0,21.0,33.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,8.0,25.0,33.0,33.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,12.0,14,13,2.5444761689508857,10.0,2.0,3.1538461538461537,41.0,3454.7580196533263,11172.0,4.0,1198.0,2292.846153846154,29807.0,7232.267469030011,24512.0,106.0,1133.0,4334.076923076923,56343.0,12580.63303612913,36770.0,0.0,1547.0,6474.615384615385,84170.0,-1.0,-0.5151515151515151,0.6363636363636364,0.0,2.0,1.0,-2140.538461538462
u2605,0,33.0,118.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,8.0,0.0,0.0,0.0,117.0,0.0,1.0,66.0,52.0,118.0,118.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,10.0,22,55,18.05187064184855,70.0,4.0,12.381818181818181,681.0,25311.73868339413,108538.0,0.0,8009.0,17791.163636363635,978514.0,38859.80016803565,249467.0,77.0,7361.0,17986.21818181818,989242.0,368647.8697829385,2152788.0,0.0,10423.0,133791.27272727276,7358520.0,-1.0,0.11864406779661017,0.2796610169491525,0.06779661016949153,1.9830508474576272,1.0,-115805.05454545458
u2606,0,58.0,298.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,297.0,0.0,0.0,0.0,0.0,273.0,4.0,21.0,89.0,209.0,298.0,298.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,92,417,36.00700108961114,505.0,2.0,11.577937649880095,4828.0,72335.6012426416,1089138.0,0.0,3192.0,18666.860911270986,7784081.0,282381.20804759074,4391332.0,0.0,2711.0,48650.906474820134,20287428.0,6712869.588142328,107980084.0,0.0,3378.0,789917.8201438849,329395731.0,1.0,-0.40268456375838924,0.19463087248322147,0.0,1.832214765100671,1.0,-741266.9136690648
u2607,0,19.0,116.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,113.0,3.0,0.0,62.0,54.0,116.0,116.0,12.0,24.0,8.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,24.0,0.0,52,117,56.306743001150245,425.0,4.0,19.5982905982906,2293.0,94030.76480445887,727522.0,0.0,6374.0,31299.299145299145,3662018.0,331504.6402852201,2931241.0,40.0,9822.0,99802.62393162395,11676907.0,2066453.2242305737,16091236.0,0.0,24493.0,597650.4017094017,69925097.0,1.0,0.06896551724137931,0.16379310344827586,0.0,1.9482758620689655,0.4583333333333333,-497847.7777777778
u2608,0,29.0,123.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,2.0,0.0,0.0,0.0,47.0,76.0,0.0,53.0,70.0,123.0,123.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,20.0,137,835,57.71021758830762,413.0,4.0,25.45868263473054,21258.0,71766.28379359054,511879.0,0.0,5573.0,31547.746107784435,26342368.0,597789.7916026559,8127605.0,0.0,4891.0,116523.04191616767,97296740.0,3696563.122646443,74710178.0,0.0,8921.0,593974.4526946108,495968668.0,-1.0,-0.13821138211382114,0.23577235772357724,0.016260162601626018,0.7642276422764228,1.0,-477451.41077844315
u2609,0,41.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0,42.0,2.0,44.0,44.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,19,20,23.836007701750198,107.0,2.0,9.95,199.0,17847.880685333334,79064.0,0.0,1949.5,8796.7,175934.0,22147.409602301246,95322.0,40.0,754.5,10689.25,213785.0,33933.598608358036,133562.0,0.0,372.0,17550.25,351005.0,1.0,0.9090909090909091,0.9318181818181818,0.0,1.8636363636363635,0.0,-6861.0
u2610,0,31.0,136.0,25.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,78.0,58.0,0.0,59.0,77.0,136.0,136.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,252,1378,226.55960890706504,4067.0,4.0,64.51814223512336,88906.0,341202.1123412059,6219755.0,0.0,5639.5,86935.22568940494,119796741.0,3738410.8337301137,92336761.0,0.0,5884.5,441639.4898403483,608579217.0,122177169.01267916,3470457525.0,0.0,9753.5,9414519.947750363,12973208488.0,1.0,-0.1323529411764706,0.22794117647058823,0.0,1.1470588235294117,0.0,-8972880.457910014
u2611,0,46.0,384.0,38.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,375.0,5.0,0.0,0.0,0.0,379.0,3.0,2.0,169.0,215.0,384.0,384.0,6.0,17.0,5.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,0.0,218,870,209.11053894527385,2874.0,4.0,54.614942528735625,47515.0,311164.56526022864,4299638.0,0.0,6438.0,75729.48620689653,65884653.0,941632.4864397906,14060939.0,0.0,6844.5,154784.3011494253,134662342.0,3639403.4269372094,70319647.0,0.0,13285.0,594282.5172413794,517025790.0,1.0,-0.11979166666666667,0.11979166666666667,0.013020833333333334,1.9739583333333333,0.8235294117647058,-439498.21609195403
u2612,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,158,298,230.33137702016708,3045.0,4.0,43.95302013422819,13098.0,275963.9867892069,3453573.0,0.0,4046.0,53099.83892617449,15823752.0,1006051.9441452365,14004237.0,0.0,3824.0,170379.29530201346,50773030.0,21344570.05166378,289140529.0,0.0,6412.0,2658224.6073825504,792150933.0,-1.0,1.0,1.0,0.0,2.0,1.0,-2487845.312080537
u2613,0,113.0,728.0,33.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,606.0,111.0,0.0,0.0,0.0,718.0,4.0,6.0,294.0,434.0,728.0,728.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,114,450,33.48949500476737,389.0,2.5,10.922222222222222,4915.0,50833.254622524764,554551.0,0.0,3108.0,15493.777777777776,6972200.0,512068.250144666,7944099.0,0.0,1620.0,65788.77333333332,29604948.0,1025300.3685392314,9624449.0,0.0,1954.0,232111.44222222228,104450149.0,-1.0,-0.19230769230769232,0.15521978021978022,0.15247252747252749,1.9725274725274726,1.0,-166322.66888888896
u2614,0,97.0,319.0,41.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,301.0,6.0,0.0,0.0,0.0,316.0,1.0,2.0,142.0,177.0,319.0,319.0,8.0,84.0,8.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,54.0,0.0,9.0,75.0,207,1571,100.93674479968912,1206.0,5.0,33.2870782940802,52294.0,130307.39277400427,1518978.0,0.0,6496.0,42452.642266072566,66693101.0,1056896.21916063,40928129.0,0.0,5926.0,97271.9656269892,152814258.0,3142047.840958196,84626426.0,0.0,9219.0,503463.14258434117,790940597.0,-0.7857142857142857,-0.109717868338558,0.30407523510971785,0.018808777429467086,1.9811912225705328,0.9761904761904762,-406191.17695735197
u2615,0,69.0,265.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1.0,0.0,0.0,0.0,259.0,5.0,1.0,97.0,168.0,265.0,265.0,2.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,0.0,0.0,31.0,137,861,31.514308124448448,364.0,3.0,13.926829268292684,11991.0,44077.731216635075,403860.0,0.0,3596.0,18482.513356562136,15913444.0,188563.60878700975,2853558.0,0.0,2710.0,36953.87340301975,31817285.0,5484648.093088522,110363381.0,0.0,4060.0,591143.0592334495,508974174.0,-1.0,-0.2679245283018868,0.26037735849056604,0.0037735849056603774,1.9547169811320755,1.0,-554189.1858304298
u2616,0,74.0,295.0,23.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,289.0,1.0,0.0,0.0,0.0,282.0,3.0,10.0,145.0,150.0,295.0,295.0,5.0,46.0,3.0,0.0,0.0,2.0,14.0,0.0,30.0,0.0,0.0,0.0,0.0,46.0,171,1200,42.83252643034138,737.0,4.0,17.194166666666668,20633.0,61347.17311152546,1070307.0,0.0,4730.5,23590.9225,28309107.0,109262.90806802026,1444318.0,0.0,4785.5,35731.64916666667,42877979.0,2147913.634150564,53633274.0,0.0,2468.5,254596.81583333327,305516179.0,-1.0,-0.01694915254237288,0.25084745762711863,0.003389830508474576,1.911864406779661,0.6521739130434783,-218865.1666666666
u2617,0,62.0,173.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,165.0,5.0,1.0,0.0,0.0,144.0,23.0,6.0,68.0,105.0,173.0,173.0,13.0,88.0,10.0,0.0,0.0,8.0,23.0,0.0,57.0,0.0,0.0,0.0,22.0,66.0,246,1415,150.3478926756975,4043.0,3.0,32.92579505300353,46590.0,179908.32029423187,4248230.0,0.0,4246.0,39274.99858657244,55574123.0,879951.550634488,26740645.0,0.0,5108.0,130215.7554770318,184255294.0,3009420.9962975783,62738937.0,0.0,11400.0,600494.28409894,849699412.0,-0.5,-0.2138728323699422,0.3583815028901734,0.028901734104046242,1.6647398843930636,0.6477272727272727,-470278.52862190816
u2618,0,63.0,247.0,25.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,240.0,3.0,0.0,0.0,0.0,243.0,3.0,1.0,66.0,181.0,247.0,247.0,6.0,25.0,5.0,0.0,0.0,2.0,14.0,0.0,9.0,0.0,0.0,0.0,3.0,22.0,148,1275,67.38970679757904,1130.0,6.0,27.57960784313725,35164.0,84648.69386098623,1852885.0,0.0,8128.0,33427.67294117647,42620283.0,291407.673831376,8702928.0,0.0,7483.0,50948.96549019608,64959931.0,2943514.348231187,78619702.0,0.0,12880.0,379896.2745098039,484367750.0,-0.76,-0.46558704453441296,0.2550607287449393,0.012145748987854251,1.9676113360323886,0.36,-328947.30901960784
u2619,0,54.0,319.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,14.0,0.0,0.0,0.0,319.0,0.0,0.0,96.0,223.0,319.0,319.0,2.0,45.0,2.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,45.0,150,657,58.01572701803146,1176.0,3.0,16.010654490106546,10519.0,85648.32626312171,1756933.0,0.0,3206.0,21135.50532724505,13886027.0,396717.5750635074,6348934.0,0.0,1394.0,77327.91171993912,50804438.0,7114922.713411028,113476131.0,0.0,1535.0,1306877.1552511416,858618291.0,-1.0,-0.3981191222570533,0.16927899686520376,0.0438871473354232,2.0,0.9777777777777777,-1229549.2435312024
u2620,0,35.0,150.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,86.0,64.0,150.0,150.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,12.0,88,183,43.230826982713616,443.0,2.0,8.912568306010929,1631.0,55315.19939260703,643601.0,0.0,1352.0,10376.863387978145,1898966.0,179647.70638183824,2354700.0,0.0,768.0,21814.748633879786,3992099.0,3256269.6873176573,43669645.0,0.0,810.0,313625.7650273224,57393515.0,-1.0,0.14666666666666667,0.23333333333333334,0.006666666666666667,2.0,1.0,-291811.01639344264
u2621,0,25.0,109.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,107.0,2.0,0.0,39.0,70.0,109.0,109.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,20,60,20.802616904045927,85.0,7.5,14.783333333333333,887.0,27305.88782070336,139713.0,0.0,8113.0,18280.466666666667,1096828.0,37181.47185791471,160747.0,40.0,13744.5,24646.93333333333,1478816.0,214646.79787587348,1592126.0,0.0,14500.0,65562.8,3933768.0,1.0,-0.28440366972477066,0.22935779816513763,0.0,1.963302752293578,1.0,-40915.86666666667
u2622,0,67.0,335.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,329.0,5.0,0.0,0.0,0.0,335.0,0.0,0.0,194.0,141.0,335.0,335.0,7.0,19.0,7.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,7.0,12.0,207,1138,76.01374215507747,1101.0,4.0,24.384007029876976,27749.0,105493.18015037617,1717050.0,0.0,4914.5,29849.55887521968,33968798.0,737682.9678578071,17811083.0,0.0,4611.5,103643.17926186293,117945938.0,23841383.20727115,651418156.0,0.0,6264.0,2020435.1810193325,2299255236.0,-0.2631578947368421,0.1582089552238806,0.2,0.014925373134328358,2.0,0.5263157894736842,-1916792.0017574695
u2623,0,15.0,35.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,33.0,2.0,35.0,35.0,3.0,17.0,3.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,16.0,2,1,,3.0,3.0,3.0,3.0,,804.0,804.0,804.0,804.0,804.0,,3715.0,3715.0,3715.0,3715.0,3715.0,,5375.0,5375.0,5375.0,5375.0,5375.0,-0.8823529411764706,0.8857142857142857,0.42857142857142855,0.0,1.8285714285714285,0.9411764705882353,-1660.0
u2624,0,82.0,291.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,287.0,3.0,0.0,0.0,0.0,283.0,4.0,4.0,82.0,209.0,291.0,291.0,4.0,323.0,3.0,0.0,0.0,1.0,12.0,0.0,309.0,1.0,0.0,0.0,0.0,323.0,206,1618,80.2544908031913,1111.0,4.0,25.63597033374537,41479.0,112979.7881100215,1516477.0,0.0,4955.0,33242.46168108776,53786303.0,3569872.4151458936,141604427.0,0.0,5576.5,212649.20580964157,344066415.0,4998264.249293927,106080921.0,0.0,12167.5,758957.4894932016,1227993218.0,-1.0,-0.436426116838488,0.281786941580756,0.010309278350515464,1.9450171821305842,0.9566563467492261,-546308.2836835601
u2625,0,18.0,190.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,183.0,7.0,0.0,54.0,136.0,190.0,190.0,4.0,11.0,3.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,10,14,3.7306276171151698,14.0,1.0,2.9285714285714284,41.0,5546.681828102078,20244.0,0.0,1003.0,3402.9285714285716,47641.0,9005.037739333091,34340.0,63.0,1173.0,4123.071428571428,57723.0,19526.146804553304,58669.0,0.0,762.0,9165.42857142857,128316.0,1.0,-0.43157894736842106,0.09473684210526316,0.0,1.9263157894736842,0.6363636363636364,-5042.357142857142
u2626,0,15.0,94.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,81.0,11.0,0.0,0.0,0.0,92.0,2.0,0.0,15.0,79.0,94.0,94.0,16.0,50.0,12.0,0.0,0.0,4.0,0.0,0.0,46.0,0.0,0.0,0.0,50.0,0.0,5,17,0.0,1.0,1.0,1.0,17.0,3097.319354510208,9036.0,0.0,6186.0,4650.941176470587,79066.0,188.2156147801208,613.0,61.0,550.0,478.64705882352933,8137.0,250.13133315026607,788.0,48.0,380.0,290.9411764705883,4946.0,1.0,-0.6808510638297872,0.1595744680851064,0.11702127659574468,1.9574468085106382,0.92,187.70588235294105
u2627,0,30.0,144.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,143.0,0.0,1.0,7.0,137.0,144.0,144.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,20,44,4.335982006156933,25.0,2.0,3.386363636363636,149.0,7146.43163710136,36898.0,0.0,2804.0,4740.863636363636,208598.0,15435.89927962814,70899.0,0.0,2651.5,7682.181818181818,338016.0,103594.92638285187,614087.0,0.0,1303.5,27870.681818181816,1226310.0,1.0,-0.9027777777777778,0.20833333333333334,0.0,1.9861111111111112,1.0,-20188.5
u2628,0,8.0,16.0,7.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,5.0,11.0,16.0,16.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,30,75,23.341352547329784,97.0,3.0,14.213333333333333,1066.0,27374.399896714174,136872.0,0.0,4357.0,16728.253333333334,1254619.0,61267.40672721669,298214.0,40.0,2515.0,25902.05333333333,1942654.0,782101.8310886626,6743858.0,0.0,2868.0,143151.76,10736382.0,-1.0,-0.375,0.5,0.0,1.625,0.5,-117249.70666666668
u2629,0,40.0,180.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,2.0,0.0,0.0,0.0,178.0,0.0,2.0,76.0,104.0,180.0,180.0,3.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,35.0,0.0,2.0,53.0,133,457,77.14183968805766,819.0,6.0,26.466083150984684,12095.0,108404.69007080693,1355657.0,0.0,6046.0,33336.746170678336,15234893.0,660612.9391687273,8542452.0,0.0,4911.0,125023.83150984686,57135891.0,26792644.684233837,500395128.0,0.0,6141.0,2927308.09190372,1337779798.0,-0.9272727272727272,-0.15555555555555556,0.2222222222222222,0.011111111111111112,1.9777777777777779,1.0,-2802284.2603938733
u2630,0,29.0,74.0,22.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,49.0,0.0,25.0,32.0,42.0,74.0,74.0,16.0,35.0,13.0,0.0,14.0,1.0,0.0,0.0,14.0,0.0,0.0,5.0,35.0,0.0,257,1029,85.9308576909919,1052.0,3.0,26.652089407191447,27425.0,133606.86911605665,2029711.0,0.0,3984.0,37826.21379980564,38923174.0,993307.5587554894,21063972.0,0.0,3318.0,146525.5792031098,150774821.0,43342938.28344525,1024121626.0,0.0,5403.0,3134090.586977648,3224979214.0,1.0,-0.13513513513513514,0.3918918918918919,0.0,1.3243243243243243,0.4,-2987565.0077745384
